ZNF276,SOX13,ZBTB48,ETV3,ARNT,RLF,ZBTB43,PBX3,ZNF319,NR6A1,TCF3,MIER2,ETS1,ZNF652,ZBTB44,ARID3B,IRF6,FOXK2,E2F4,RFX2,CTCFL,PHTF1,HES4,RERE,SFPQ,CREB3,PPARD,TFAM,MTA1,E2F1,NFYC,MLX,NFYA,STAT3,STAT5B,NFATC3,ZBTB8B,PBX1,MYBL2,ZNF511,KAT6A,SMARCE1,ZNF423,MAFK,TCF12,MLXIP,NCOR1,NCOA3,YBX1,KAT6B,CKLF,ARNTL,TEAD1,HESX1,NONO,VEZF1,NFKB2,FOXO4,IRF8,ETV5,ZNF143,XBP1,MNT,ARID3C,E4F1,GATA2,ZNF639,ZBTB46,THAP4,SMAD5,TBX6,ARNT2,TCF7,PLAGL2,HINFP,PATZ1,ZNF518A,SSRP1,STAT1,EGR1,TFAP2C,ATRX,REL,DNAJC1,ADNP,CEBPB,SNAI1,HBP1,DNAJC2,ZC3H6,LHX5,PHTF2,SMARCA1,MGA,OVOL2,TCF7L2,ZNF618,FOXN2,DLX5,NFE2L2,ELMSAN1,ATF2,GATAD1,MYNN,ZNF277,THAP5,DBX2,HPF1,MUM1,RCOR3,HMGA2,SMARCA5,MTA3,KAT7,SMAD1,EPAS1,DMAP1,ZNF410,JDP2,DMBX1,NKX6-2,JUN,ROR1,MIER1,TBP,NR1D2,NR2C1,T,GLI2,EAF2,CNOT4,ZBTB1,HIF1A,NFE2L1,PHF5A,TEF,NEUROG2,ATF4,MAFF,NFKB1,PRDM4,E2F3,JARID2,HIVEP1,TFAP2A,CREB3L2,ZBTB2,KDM5A,IRX2,GBX2,FOXM1,HOXB1,PCM1,ZNF516,ARID1B,PLAGL1,TBPL1,NFXL1,IRF7,FOXJ2,TEAD4,RBPJ,TGIF1,LYAR,MSX1,ZNF521,ROR2,POU2F1,ZNF462,NSD2,GABPA,BACH1,ETS2,PKNOX1,ZNF451,SOX11,KLF11,E2F6,MYCN,ZNF512,NCOA1,HMBOX1,CDC5L,TFDP1,KLF5,TSC22D1,GTF3A,PSPC1,YY1,SIX4,RFXAP,CUX1,MYCL,TGIF2,ZNF414,TFDP2,ATF3,ZBTB7A,ARID3A,FOXE1,MAFA,ZNF362,TSC22D3,SREBF1,EOMES,FOXB1,TSC22D2,NANOG,TFAP4,HMG20B,NFKBIA,HES1,FOS,OTX1,SIX1,NFKBIB,HMGA1,FOXA2,MTA2,ZIC3,E2F7,SP3,YBX3,LEF1,SRF,MAX,SIX3,CEBPG,ZNF384,SMARCC1,ZBED4,LRRFIP2,KLF6,ZNF740,HIC2,PRDM14,FOXP4,MYC,BF1,PBX4,SP5,ZIC5,ZNF644,POU4F3,ID1,OTX2,CDX2,ID2,HEY1,SOX21,ID3,ZBTB17,SP1,ZBTB39,ETV1,TFCP2,UBP1,ADNP2,SMAD3,NOTO,ZNF710,SOX4,ETV4,HSF1,CREBL2,RFXANK,PBRM1,GRHL2,KLF10,RARA,DNMT1,NR1H3,GATAD2B,ZBTB14,HSF2,GMEB1,ZNF777,PRDM2,E2F5,KDM5B,MEIS2,SALL1,NFAT5,RELA,SP4,ID4,GMEB2,NRF1,ZNF687,SOX3,ZEB2,LMX1B,RAC3,USF1,NFYB,E2F8,SALL4,ZNF335,DNMT3A,DNMT3B,SMARCC2,MEIS1,HMG20A,SREBF2,KLF3,ZNF692,RFX7,KDM2A,IRX3,RXRA,PITX2,FOXD3,ZBTB26,GATAD2A,UBTF,NR2F6,PKNOX2,SCX,SOX2,TEAD3,JUND,ELK3,NFX1,ZHX2,THAP9,HMGXB4,MXD3
NA,0.8595481768430945,0.9890753869824237,0.9715228696449694,0.9434990963468725,0.8252838238202466,0.8901132011391741,0.09849558856578686,0.9549645932126325,0.36869995552557344,0.7176835786713274,0.7835311273003792,0.8039686566791782,0.8109537883477803,0.48190896137830835,0.7864211476384564,0.7672518308806903,0.7730424637799652,0.929262188346621,0.1291371550878239,0.8082689227842726,0.8310313583187049,0.4491115457008285,0.7982312231024219,0.9640968178402359,0.9390458513262164,0.7476301028794579,0.9713929907457349,0.9385784035855599,0.8755196215663067,0.9557939648693563,0.9613678137669988,0.6639069863518535,0.9125229639423853,0.9653993641501357,0.864756243258643,0.9042541815148544,0.5083439262169386,0.9550377954817484,0.9844698817497857,0.6246598829320786,0.8844470124203523,0.39335092726628024,0.9057211344837919,0.6500373765571293,0.6299688831000845,0.8030626130318355,0.6825450717459106,0.834249739419649,0.42793128647693796,0.6918304899009996,0.8409182142009919,0.5385937886116039,0.021426525601424728,0.9048985339645904,0.6369725948073699,0.7682493511481528,0.6738520664880729,0.49663012369175313,0.8738065956874345,0.5544859734977731,0.8558566412997669,0.8120749068097058,0.22268964379812858,0.7582786736378042,0.1714289144909362,0.8912839652857888,0.7047706906436176,0.9839725746369932,0.6715101930365133,0.6187648287090365,0.4031983802324361,0.3061902590602584,0.8268902280038829,0.9280354410934261,0.7903132639739074,0.7459634090871917,0.9700618301883251,0.9374137051919176,0.15815469181337313,0.7942777591392185,0.4810739247980011,0.842969017841071,0.7614736720348593,0.7476508689634066,0.08628618059185209,0.2960748734774312,0.5467738094336838,0.8118806085735057,0.8416081326181281,0.12694426468321932,0.8661650131483674,0.6235150618222562,0.6350308357071286,0.7296101170226384,0.5230644155260007,0.2802091600648421,0.7676636734789426,-0.2701147936889403,0.7158655913130364,0.6966566628511937,0.7100924542239357,0.9282566806772755,0.9587365229662201,0.734399483455901,0.9181923937882688,0.9349289019904613,0.8870296316810589,0.8403481154920976,0.7198564814642449,0.472342175887757,0.8767239812560123,0.9743637317328367,0.8911659936752523,0.5913891401823568,0.27395561456850814,0.9622882211515923,0.9553241804659189,0.1685754049164941,0.06865694748551632,-0.030084488446066215,0.31042803191490065,0.513583212369886,0.7963126551690402,0.9860975901804455,0.8653885877476282,0.8704737313581312,0.32174037779939885,0.1499473404162897,0.9166330343282736,0.9964915055416412,0.8825599074319667,0.5202597102378352,0.7960709524710201,0.943644060800197,0.695943468890504,0.8685953417414033,0.8192684333993404,0.49467433603525734,0.974103430026125,0.9393345827940015,0.6821532829117183,0.7318409363801656,0.7975341183012574,0.14723580956490998,0.6049723146911882,0.9761694184012025,0.8761288133962433,0.10136155458484664,0.12456985194039008,0.8058088636304043,-0.07466332847718553,0.5800019181354131,0.6329216776148531,0.6761670036764977,0.5357049569234937,0.8983094314536265,0.7076614027576572,0.7173672250265282,0.7458757667674669,0.8340631785693531,0.4778506784280762,0.958897228698462,0.8265759034717961,0.20715061333872017,0.4713398229207277,0.8580832594919665,0.6517755665789304,0.578176821415577,0.6164860044597783,0.9251482130226819,0.3513999160531066,0.3432935579386253,0.5126809197078204,0.7913296634630881,0.5512856041385826,0.9186662426002786,0.9331556342040991,0.9372013658886642,0.825361858800737,0.8506934654327192,0.9396869654007063,0.8681162052681523,0.8958132759555182,0.6176410287296771,0.7179230680324231,0.9320834962753474,0.9615272790500166,0.9319518865500002,0.6083192757400268,0.7182117079541346,0.4566329591727599,0.7548623020542673,0.9324617510620998,0.6807987839425081,0.8430678944536107,0.28833861393446725,0.7871330841834442,0.6532814124719002,0.43816142060126756,0.7985859481665083,0.7047120950400728,0.0799122247881223,0.43632715859959503,0.6856076366880335,0.19272031107631177,0.9513522242036396,0.7637382661294668,0.9778263564867239,0.9197145829730096,0.7308961634378802,0.7086044387707255,0.14576583863784684,0.17261251379924697,-1.7105683515194914e-4,0.9522608380098022,0.821165202264042,0.5884298129278915,0.9194494655375156,0.31046592543507906,0.7418400527494491,0.8445509697655745,0.9673328632758017,0.7982243545022245,0.9103940938373949,0.9156930787008216,0.016090494810958658,0.7038611711720387,0.9869547022203501,0.8454023858612424,0.6049909127093582,0.8522651174709616,0.19743784234017558,0.9223719154125926,0.13738678744659383,0.8516477849898018,0.2658846112654717,0.38748043962757095,0.7891244594928377,0.8943553050827928,0.08479140292473719,0.06939203678346723,0.4539279161248472,0.36641804198157923,0.7913560073297963,0.5978191377841395,-0.41204149060340556,0.2963630900973684,0.591933594410803,0.18944977572046945,0.748050857256534,0.9461879038537714,0.9350082542212752,0.727456815872765,0.755546426430303,0.9620233663489415,0.7906798079414146,0.9545782946516225,0.6017094119126982,0.7038771964929411,0.335958174427875,0.2949086568816861,0.7955780164935624,0.9587102630462487,0.5830182762675467,0.9444591074891192,0.8924577137836791,0.403914723546074,0.9858161192475179,0.8888079225619567,0.6720539983936735,0.7915674660204338,0.8253637234256228,0.7393133777154393,0.7895235193301343,0.9202988915583185,0.857688506499038,0.605201524106931,0.9513943537833711,0.908899884894301,0.19873171362007747,0.3876174193637596,0.4594559584166135,0.9650923330543504,0.5374106402197671,0.3927504726135987,0.934903182154978,0.8629537721222702,0.914844987450266,0.9603567375613037,0.06644966050919836,0.03113101219800659,0.832221176282338,0.8545454023770648,0.6252087248396484,0.6901047973384501,0.9615448533548994,0.9683841967556935,0.9243086501879788,0.9367598243815446,0.7296092578313551,0.16242616365873505,0.857400971678767,0.6146650658004188,0.8725326569490183,0.959576898649081,0.6227733075641416,0.7360470563863859,0.08472415253404811,0.5481652398773507,0.1715858319454404,0.4304556006530574,0.8333184348195152,0.9478395251485467,0.7697696590464618,0.7404492556334688,0.39235539423158133,0.811528735500026,0.09094383987459799,0.6243494096081948,0.7521354568796782,0.9279434367882174,0.31814014549048786,0.49710815436369715,0.8946214983097655,0.9829933168584283,0.8392156606768586
0.8595481768430945,NA,0.9017260103754325,0.896238066760066,0.9691510766809451,0.9707116919195022,0.8689670091689431,0.3544658483757773,0.9676861993993385,0.7146438214987215,0.9362779933704467,0.9258360543687663,0.5056081341315904,0.9026688113013063,0.8240770665331807,0.8774894243660742,0.6446655739375375,0.8485949127356417,0.8985733310381586,0.4876995285386389,0.9761630257027688,0.9346692256110329,0.7075283523493721,0.9426369453353858,0.9173015188744236,0.9330512814104827,0.9252860465617944,0.8564904796517215,0.7360706425026038,0.9010300057198976,0.9432064353059814,0.9352297300473424,0.9278032903270174,0.914071354989279,0.8852417440030999,0.9036169018715307,0.8137064502550417,0.8436511536295018,0.8821465559366989,0.8127013403054384,0.8217618870413904,0.9499352014805303,0.6302959376402446,0.8314554440404611,0.8431300865915438,0.8578428499049054,0.9163797149418316,0.8121197546609746,0.96296651995251,0.7494219659705589,0.6119988354843546,0.94412983814072,0.7718255903399079,0.4297407586280641,0.9652584316911618,0.8951983845215005,0.7506018886747445,0.858397086402141,0.7935038095067799,0.9719317713811222,0.875057480703321,0.9907076762211777,0.8631873191851733,0.5000767395451866,0.9444982639782517,0.3570592948109802,0.9438979609232364,0.8953775789288291,0.8899110518536314,0.864110646408559,0.24348165217980638,0.7086922748914591,0.7045577521859346,0.9149875252221927,0.8285256552304874,0.9590846386383889,0.6477465742997329,0.9126825845003125,0.9114455149938342,0.4416987564005079,0.43705118752966277,0.7208742555349925,0.7326607999578919,0.9336391480686571,0.9456316505158641,0.4272742566760109,0.4806430736477216,0.8784066452220133,0.8798815693217654,0.9876693944862405,0.540058921603869,0.8528319338895576,0.8816393236354434,0.7436349898595559,0.6692374382228801,0.8759262355525401,0.6981049963222086,0.8965387078770384,0.15072140604317955,0.9107708826747514,0.7953047029058622,0.8337164198959597,0.8460484402634826,0.8966201067844315,0.7933704878297874,0.9043137084091386,0.7899462613258309,0.8910615204348472,0.9466602630337045,0.9247073418106244,0.8018052610341194,0.954340819693063,0.8500951662500177,0.9100593060211126,0.754816512017067,-0.12212019595267008,0.9300964386408578,0.8780900796108873,0.4862540762349858,0.37390549520333705,0.2900492283279562,0.5826817170385066,0.7719878125946406,0.91731808369043355,0.9181765366885529,0.9630242350094167,0.9674107003638549,0.3891687006369351,0.5016904928038927,0.9283259376043563,0.8633457240935648,0.9169167588528554,0.8337299866884632,0.9597691930025788,0.8720132741049919,0.9004851698402971,0.5273483814494515,0.9695534149738769,0.7386143720088152,0.8328088899714499,0.9124304897086215,0.8126237916786936,0.7399467795556236,0.8226686496063333,0.560821697222358,0.7588493807829569,0.9386901245163648,0.9581963589047489,0.45908017155271086,0.5504048395845617,0.9164234635403047,0.22530271341799638,0.8300928977919175,0.8922894390880097,0.9210363675949459,0.8358609241213272,0.917738164563808,0.8643358025272572,0.6626143561836401,0.9289934606153211,0.9755224708473903,0.7927290948622411,0.7686642655199137,0.8371763707806258,0.4617660861601223,0.8278317849490197,0.7803416436914087,0.9108092517720575,0.5193615617361179,0.8616749568084194,0.943174104663148,0.7099016050806972,0.53994336289935,0.7641390480862308,0.9217129580490371,0.7338332077863633,0.8223383610877913,0.8280285076317816,0.8702979028763581,0.8890553724163668,0.9605902095714285,0.7822001517867223,0.9418557853831404,0.9395732117949456,0.5632119390889601,0.8326295402384069,0.8920982251126542,0.85083811400991,0.9593907419192389,0.8954629181365193,0.8907124618860727,0.7969704192123519,0.8617837983190039,0.8858772228031986,0.8377729451815277,0.9528059173581471,0.40321303635347805,0.817893119812348,0.8517041047960122,0.33856415853022215,0.3850631477077388,0.9562515757703167,0.4704813198344536,0.7908326938356195,0.3653520546344753,0.5840640464658835,0.9229668649264093,0.3613473723600497,0.8880816662898461,0.9731952072811105,0.7514833390098867,0.6166000816142114,0.4501854983539678,0.5000648489578309,0.3937919835875449,0.8426589906280211,0.9567704380136353,0.5994199226582809,0.9566447529838327,0.6109172856157089,0.8597225767171932,0.9718264235041895,0.9091134867405486,0.8372821264030992,0.972986753942874,0.9089702838289294,0.4836733032019108,0.9322496384060758,0.8918992341963835,0.927097230117815,0.7629966956146039,0.8816932864160997,0.530648458066766,0.9777696857450892,0.5204091897182997,0.5327585749705519,0.6336234055247005,0.6227237943483096,0.710776468839043,0.8787758444735277,0.41594882462218424,0.41138582486359154,0.7486462033805513,0.5306757404403128,0.6430805463311046,0.8213683765144205,-0.16223804780183215,0.6085681829877193,0.8506494658396768,0.5582535337813173,0.7705719815640801,0.9283695868944593,0.9761814458436788,0.8310062424099544,0.6319362898797696,0.9179756083753307,0.9134715911730733,0.9513993001509148,0.8085577647294462,0.41978325345815404,0.698596089537498,0.6618964072220548,0.5054536903148563,0.9580519508048639,0.7063358218380221,0.8199507367891974,0.9465035460356293,0.5091136869747857,0.8337735946205946,0.8752443979409729,0.9289460379564828,0.9379468263545906,0.9078326965036859,0.9222016764032109,0.9313025715826372,0.9574149258300902,0.9851260323661236,0.736799623571015,0.8894160364605078,0.9743124190628548,0.6514865490311522,0.7183085977464065,0.7463717540440628,0.8270872159746108,0.8417065194294928,0.7032926763845967,0.8761495020241261,0.7941335049874927,0.8572314098209449,0.6869990736727982,0.43918575265047277,0.40940208765364955,0.9107874056063986,0.8505360423683059,0.8283055182213694,0.8977019331639824,0.9163124567612327,0.9473336730738957,0.6468453752927639,0.6970580558234931,0.8996240764839517,0.5528557182191137,0.9147236907333642,0.8715587397165622,0.6361798294564048,0.8349354042986276,0.8234072212220699,0.8879849758375066,0.33836042719565657,0.8595249560000353,-0.2220109716148112,0.5334904087934987,0.8832432450388906,0.9588957516235699,0.9675519167728454,0.9127286600515944,0.7891302574522485,0.9300809648865206,0.533620020066288,0.8564247527182625,0.8808046801741262,0.6115416519725367,0.6585244114910018,0.821677852321778,0.830547613686581,0.7997059628272017,0.5873185386230595
0.9890753869824237,0.9017260103754325,NA,0.9542116119222743,0.9605312790262569,0.8507767867570227,0.8582441960312176,0.18597132183983028,0.9669355721623732,0.39126756968759346,0.7434752834811506,0.8120122569074368,0.7800210437430197,0.800739819435809,0.5420939623273384,0.7730607496161027,0.7066565889015226,0.7584151693825254,0.9323000317322047,0.2372675701710232,0.8566962270450361,0.866341850255745,0.5238224583893665,0.8331164886012776,0.9746787208040164,0.9305181316967956,0.7594055157919599,0.9612318305893895,0.8915275694696186,0.8932256279821503,0.969190143619957,0.965388363419147,0.7152355039016249,0.8979832919888466,0.9798404714376707,0.8500126284417627,0.9105745491696667,0.570698376867749,0.9488423581260629,0.9617322053600632,0.6234536261655322,0.88723504476458,0.48002489525657294,0.8841591751055735,0.6470205117980138,0.6800188497215319,0.8124187962145578,0.6621860121618921,0.8656890300444688,0.5293412692139272,0.6111219303658929,0.8791968623665269,0.532705855283657,0.09497414203370724,0.9376007857465803,0.6653992792696244,0.717880569080435,0.6987801446586085,0.5209724195354164,0.9178819466554402,0.596878955759522,0.8833942821240055,0.8651279175824449,0.21033854145800324,0.8182122187891834,0.17413357638724564,0.9025200494242893,0.7111140488544473,0.9793301428574009,0.67058028935986,0.597008727377907,0.4486333814331031,0.3647749091175416,0.8264026260110412,0.9354278802168396,0.8174599011655912,0.6676183767499283,0.9870563969092234,0.9472516465794778,0.1755509732789003,0.726325592324675,0.47353091662323893,0.7799544739257027,0.8056103201372369,0.7745110733201951,0.13566054560369428,0.29447293378707023,0.6268358192228413,0.7938934375522784,0.8937662934619712,0.2295642030308111,0.8420837981939469,0.6621425471677931,0.6087810495916282,0.6945164411499026,0.5983725101570683,0.3495964630900312,0.7789605209817642,-0.21448953613886007,0.7271080663419309,0.6951546554421748,0.6953038624479521,0.8945557759643643,0.9379851212254142,0.6952937977599337,0.9204507582653003,0.9208150391770356,0.9142619991086152,0.8793609692151981,0.7436753548796772,0.5036666863085966,0.8778071132263652,0.965928168296155,0.9233666755807464,0.619792753496727,0.13818484122848204,0.9601003953269899,0.9333669498641497,0.2071176412659884,0.1639907857364946,0.04951148939693782,0.3412190168045469,0.569455818980094,0.8194069666599979,0.9842036297407136,0.878370515909567,0.8792045835029499,0.2927374016915887,0.24899101932543696,0.9286023277435733,0.9819919276023104,0.8681302729173974,0.5567809650892107,0.8447078432282872,0.9247132272181963,0.7112188532227891,0.8195791302533765,0.8634066426531436,0.5252827004524917,0.9406824435788728,0.9476821726154695,0.6661073807850246,0.6901583681034649,0.76872413596362,0.17891661435347114,0.5870834318757413,0.9809689924406524,0.8972957242186548,0.20181156429368782,0.18635545843820736,0.8106596867664341,-0.06171459112741324,0.5914499542836661,0.6591790374060273,0.7141363658356132,0.5640876519911988,0.911429297590618,0.6999634676749849,0.6819871663308981,0.7626398653907159,0.853132303418177,0.4990912734774127,0.92684731747607485,0.792365319164909,0.23694360685913504,0.5468530610113211,0.8214314201073468,0.6890837452995969,0.49888789719388776,0.6574798351000767,0.9263793838774623,0.37584257245738056,0.31024423938990003,0.5124681159869521,0.7986402302084147,0.5281323013258552,0.9546152542509491,0.9549814376279138,0.9354762611846241,0.8059816030089829,0.9118839616811591,0.8917202073251739,0.8722996754041186,0.8920447122609042,0.5485473907018057,0.7109845270410978,0.9249042574442474,0.9698623940309247,0.9342061440437863,0.667179816666738,0.7660816590053511,0.4899699838239697,0.7902329451862347,0.9100964968577797,0.7460254261126716,0.8511735768251352,0.25686685027437395,0.7628407249378988,0.6552552701379021,0.35150439211363943,0.7343301678117873,0.7719434816297386,0.1599322613709236,0.5234530687004495,0.583752752091739,0.2878643315873348,0.9582558052879385,0.7027790029973313,0.989343078209607,0.9367137725769081,0.7804428634929941,0.734052991588907,0.1791207724037889,0.2571940921367889,0.044782146561781706,0.9602960353370433,0.8559210836945382,0.5442437138087123,0.9588439661907635,0.38367428362426115,0.7305228887517948,0.8660936879390452,0.9811387007263456,0.8251316133935123,0.9203269272162538,0.9404264874211895,0.09923447101292833,0.7392198598735994,0.9752431234153186,0.8806912256752369,0.5805033155277958,0.8272683281725526,0.24600783836534573,0.9420602559722688,0.1524308164326918,0.7895417168033183,0.33885596290573733,0.38505113406314767,0.7999159164816084,0.9290842061178676,0.170279505529333,0.16291632518984359,0.46214882836035304,0.44566349714358333,0.8111529428252615,0.6555944797388847,-0.4210963654275518,0.3849505781796357,0.6057498993623157,0.26335438004115364,0.7893831618189829,0.9695107262840464,0.9547575787037703,0.7097111460788155,0.6773843713819175,0.948188054748008,0.7946742092837027,0.985308219705969,0.6735658914760889,0.6791034403111513,0.4128408441307258,0.3473252008185959,0.7038722726325172,0.9673668930353448,0.6653786151004654,0.9384261613141143,0.9173552139393945,0.35919960172271137,0.957161364932138,0.8833634989400193,0.7335895193996002,0.8423860246000916,0.8871078370126542,0.7504995407251581,0.8170828761458432,0.9603634148212536,0.8889759938765679,0.5750237077001078,0.971881277397496,0.9366457892366163,0.2651311691706749,0.4123580713547415,0.4811409694354555,0.9763555459213596,0.5778232357811144,0.4260428964993115,0.9483610047293543,0.9065719080537286,0.9497087772670555,0.9252955305131509,0.16949503576960956,0.13286813324160074,0.8655537564504094,0.8962694658136892,0.6201973671740725,0.7334457550027886,0.958193968632774,0.9833249604841989,0.8674193635903155,0.9192910505317028,0.7996653318620437,0.20256073696342575,0.8821282640848431,0.6477106014322963,0.8311964852537639,0.9771038958806944,0.6387449980711346,0.7833213593332445,0.17361342890667045,0.6478097796178848,0.15189627562298963,0.39000794028626284,0.8254660621918748,0.964840547678116,0.8287427982815578,0.751499054454405,0.4776401385856388,0.8500790034887423,0.19129082617916823,0.6530165026646423,0.7822208797794773,0.8780117347214942,0.33041898303641765,0.5800058151207315,0.9317628238423598,0.948860745338315,0.7602357408148819
0.9715228696449694,0.896238066760066,0.9542116119222743,NA,0.9485958815995281,0.8947047018302944,0.9545660404165407,0.051649128299629664,0.9710902338240482,0.5404446800625885,0.8300194914984107,0.8218952159516163,0.7217551236281355,0.9156365392389532,0.5821845820301987,0.8981204647694494,0.864401391006796,0.8487163385290577,0.916625394451313,0.13120572379812787,0.8297355677990721,0.8501240947455158,0.44297048391116983,0.8564757397649884,0.9305481652657751,0.971291475112809,0.8345037027084813,0.9335289601050394,0.9566637432454983,0.8647012781579649,0.9402770442530245,0.9542481243690708,0.7313309965806434,0.9824318080717274,0.9273158709957006,0.9177246287407548,0.8320504571930746,0.5900271811897413,0.9340575140028524,0.9632135790515546,0.7659659660559679,0.9301568586152805,0.3458497180806789,0.9660742978215471,0.7905184652793606,0.6794742733804919,0.8901188272639298,0.820481529418483,0.8539387332883964,0.432745566900843,0.8117214942016359,0.8485285462986846,0.7060070816918146,0.06664798148038677,0.8961956071764678,0.7513346597790149,0.8907408746732096,0.7590506653048317,0.6086212463663161,0.8862654014026121,0.6732212603197512,0.9114247576504331,0.7449840287291378,0.43136241243184276,0.7678407495331772,0.34288868866118244,0.9029569519677901,0.8372562615494108,0.954254723595344,0.792600472520603,0.45811574574747593,0.474504937758315,0.4219237387875976,0.9040745858851993,0.857723335489712,0.8529658766831282,0.843870474314531,0.9254769267058088,0.9092788918127438,0.36117504938894424,0.7584101260429612,0.665455981772863,0.9230698263253212,0.7967703925129429,0.8457208490593426,0.25334865855500016,0.4897672560608675,0.5952002206696354,0.9012739492969184,0.8531191412462517,0.15480377389388006,0.9500233539168881,0.7098226999191362,0.7940075235963341,0.8273184411575875,0.6221874521061009,0.3953009155794538,0.841065469886732,-0.1824327756413606,0.8343333393389774,0.8210877454877638,0.8123001943285414,0.9499495663169231,0.997717207016964,0.8649192226719438,0.9038094750763763,0.9080772527423562,0.836665508109132,0.8314789842096911,0.8184937210949333,0.6309470958951545,0.9396483245799404,0.9331520865166442,0.8538446538600778,0.5875304898066477,0.31688033761230316,0.9726884824060916,0.9620381297507493,0.35468311863671476,0.032472884789358634,-0.058204310700843184,0.4886178431885544,0.5619929943356164,0.8281831853424001,0.9779372142421026,0.9427026754459933,0.9438642891437621,0.35970660368050733,0.15071973398023056,0.911241245525996,0.974756597305384,0.962575550573324,0.6290271853769518,0.8622158266062457,0.9412042289000244,0.8107619018477893,0.8105250633726241,0.8821074813106589,0.6541904387221164,0.9912691443937656,0.9263407688927396,0.8128696344009159,0.8678004987354071,0.9123607887123129,0.3433700672884922,0.7582296132148616,0.9711745029539495,0.9090118570196835,0.103309056494258,0.22500127630930536,0.8746597197628818,0.0229619788515024,0.7080721344099028,0.767717679142024,0.7861631728845002,0.6887552673538987,0.8905766241889362,0.841176004662681,0.8266632248060475,0.85363628834852745,0.9089827015681481,0.633531481753806,0.9591894958063127,0.9061344341596541,0.2420294286424381,0.5387425471533079,0.9412619558059925,0.7601338512757446,0.7298430346312326,0.6947974591656397,0.9433325604226701,0.5260397181204601,0.5545817053924555,0.6570358493125473,0.8535480921156239,0.7021776294361928,0.8235122334962542,0.8431461340620707,0.9173473479873954,0.9295957032746893,0.8382850489571532,0.9758443243607062,0.9156373986811231,0.9389450906438233,0.767063687957576,0.8107293392504646,0.9220430048083184,0.8918632986621265,0.9678056888409776,0.7223318067416132,0.712003822328006,0.6002502378854315,0.7294803530871155,0.9886930896801857,0.6469535202650308,0.9086550508055478,0.48929044073215966,0.9073431613568096,0.804234605326724,0.5963411641675628,0.7032423327546871,0.7540988962023047,0.22936183224335852,0.4857981048752203,0.7319802310236975,0.22156650790985194,0.9439389839753288,0.6755983964232529,0.9263933917006099,0.9487141354271176,0.7330545302172817,0.6053166760709475,0.33497765746377134,0.1877525227194086,0.09895162660981405,0.8856629739949825,0.8500674033007757,0.7371537787532029,0.8924591873576845,0.3335487596940178,0.8467010808788339,0.8943750292186335,0.9237841690385581,0.7582945423741421,0.9601620892688602,0.8725237929888792,0.10509537953880162,0.8194623357063079,0.9877867248413618,0.846013903817591,0.7602754195382511,0.9296406026518297,0.3790748429290382,0.9406503701251555,0.3409128088465469,0.8351735334256156,0.3239997189327777,0.5875521119179972,0.729347766375719,0.8304386585886027,0.06853381860993907,0.05478152746020367,0.6069140557852681,0.2910212848143193,0.675517347984801,0.6243178523593725,-0.3003589003044091,0.2821657930043056,0.7219045012075304,0.23289908125245926,0.7236862549265043,0.9205194219281679,0.9530421876595717,0.8513893448371006,0.8558311470561579,0.9964579476530687,0.8837003475510539,0.9304242165368422,0.5716592831279773,0.5901017505941359,0.3738151875986364,0.38197726942214383,0.8319865850034422,0.9838904616854985,0.48411165485198265,0.8833531231945132,0.9045315730101049,0.6044738981254026,0.9710956063509197,0.930215872306099,0.7253392577985839,0.7928362206022235,0.7825296737528061,0.8510635400893829,0.8263369983933092,0.8965744846479227,0.8890935198835774,0.766618757736636,0.8905138485921243,0.9254998876342753,0.3465544206434797,0.5434592698146289,0.6354915676633791,0.8870132739930863,0.636354016130986,0.544716831513067,0.8774152621516825,0.763284318917437,0.8429020727439203,0.8993918881725468,0.06103660206213874,0.02248324572870259,0.8145924411954197,0.7792694280621055,0.7756716847217556,0.7350617905040984,0.9858757894951119,0.9639359820206234,0.9102103378308403,0.8659523559830966,0.706500335547642,0.28760835845754573,0.8380777849409435,0.7239363135716412,0.8719493459376663,0.8818359922538324,0.7480658999158623,0.7399646230957316,0.03604185251761131,0.5559305190049499,-0.01553964540042917,0.6260958459125712,0.8885547138653307,0.9500418408573938,0.7857103297294423,0.8235418281554803,0.4830936096453474,0.8072278819569355,0.14105628666473485,0.7678236257821518,0.8287646196100632,0.8661504181775307,0.510828253668645,0.5240167703191285,0.8035131539314311,0.9670013931976306,0.8687327438240542
